title,artist,mood,energy,valence,tempo,language,album_art,preview_url
Oopiri Aaguthunnadey,Revanth,happiness,0.8,0.8,120,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/33/4a/60/334a600d-85b6-6a04-d8a5-ee923ce6d198/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a6/4c/8c/a64c8c68-f0a3-97bd-c1d3-06e1a4323897/mzaf_5112695500425754351.plus.aac.p.m4a
Roolar,"Prudhvi Chandra, Geetha Madhuri, Revanth, G Sahithi & M.M. Keeravani",disgust,0.5,0.2,90,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/30/22/40/3022403a-ce25-6bf0-febe-7d791a4f67dd/886443478381.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/9c/9a/fa/9c9afa1b-b0bd-11a3-150f-cc7ccf1d8eea/mzaf_3068096529699676120.plus.aac.p.m4a
"I Wanna Fly (From ""Krishnarjuna Yudham"")","L.V. Revanth, Sanjith Hegde & Hiphop Tamizha",fear,0.4,0.1,110,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/20/2f/2e/202f2eef-689a-2603-1323-7fd9825c19f9/8903431670113_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/af/09/04/af090402-e848-7266-d11e-f3f94c64aeca/mzaf_6977775017859080216.plus.aac.p.m4a
Kalalake Kanulochina,Revanth,love,0.4,0.8,95,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/b3/89/f5/b389f550-0c54-19b3-26cc-54f8797181d9/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1b/a6/29/1ba62904-8d1b-30cc-f37a-892e5b064420/mzaf_8932852135862117032.plus.aac.p.m4a
Manakadha,Revanth,fear,0.4,0.1,110,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/5b/c7/7a/5bc77a31-af0a-fcd4-6b64-93102b697995/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/2d/95/67/2d95679a-28d7-d7dc-0227-9ecd5dab6023/mzaf_15777058465348752836.plus.aac.p.m4a
"Dum Dumaare (From ""Bhairavam"") -TELUGU","Revanth, Sahithi Chaganti, Soujanya Bhagavatula & Bhaskara Batla",sadness,0.2,0.2,80,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4f/53/56/4f535695-195e-8efb-f817-2a12520f621b/8903431064554_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ca/a8/a1/caa8a12f-2d10-6afe-263f-52c40527bae1/mzaf_5101104475938210571.plus.aac.p.m4a
Idhedho Bagundhe,Vijay Prakash & Anitha,disgust,0.5,0.2,90,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/08/e1/c3/08e1c327-24c5-ee9f-ad38-189db14f371f/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/51/44/9e/51449ede-869b-9e86-c3d4-20297e231872/mzaf_17143285342174413921.plus.aac.p.m4a
Innum Konjam Naeram,"A.R. Rahman, Vijay Prakash & Shweta Mohan",relaxed,0.3,0.5,80,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d5/fc/32/d5fc32b1-82c6-39bb-4e20-6b93d8c21ec5/886443977525.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/66/5b/a2/665ba2ab-31ce-e563-0d79-602b927aa46b/mzaf_5808590801133632459.plus.aac.p.m4a
Idhe Kadha Nee Katha,Vijay Prakash,love,0.4,0.8,95,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ab/d2/13/abd2138b-99d4-7201-fcb9-c26b0881e97c/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9b/c0/e0/9bc0e075-c089-21b9-510b-61fe21271ee7/mzaf_5600319830851068462.plus.aac.p.m4a
Guruvaram,Vijay Prakash,disgust,0.5,0.2,90,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/f8/6c/12/f86c12aa-6829-094a-0394-f31927e1f122/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d3/cc/e8/d3cce88a-ffb9-14e8-938b-b3c4ac78775b/mzaf_9877271882186758465.plus.aac.p.m4a
Adhaaru Adhaaru,"Harris Jayaraj, Vijay Prakash & Gana Bala",love,0.4,0.8,95,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/d5/55/1c/d5551c7c-f301-fbbf-daa0-d3a332c988f5/886445038651.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b8/61/11/b8611176-966e-26df-14f3-53b09eb96152/mzaf_16643460574664128575.plus.aac.p.m4a
Come to the Party,Vijay Prakash,motivated,0.9,0.7,140,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/f1/1c/bb/f11cbbac-51a4-9bba-fa08-5efc6c3880db/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a4/c0/52/a4c05201-c0d9-70aa-559f-bedb38aae9e6/mzaf_8259958581976950772.plus.aac.p.m4a
Ee Hridayam,"A.R. Rahman, Vijay Prakash, Blaaze & Suzanne D'Mello",disgust,0.5,0.2,90,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/73/e1/a1/73e1a17c-336b-b085-8382-f95bc41da42d/884977490596.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/8f/7e/02/8f7e02c0-2347-bdcb-fdb0-9a8c9e49163c/mzaf_1168536469694913907.plus.aac.p.m4a
Niharika,Vijay Prakash & Neha Bhasin,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/99/f7/c9/99f7c970-0a9d-79ab-f5e9-98b578d50a2f/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a9/a2/d1/a9a2d1f2-2468-360e-9ba7-4db75f8cb101/mzaf_6401719561610915368.plus.aac.p.m4a
Aaradugula Bullet,Vijay Prakash & M. L. R. Karthikeyan,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/83/fe/db/83fedb6e-4cd4-9a66-6a45-7e7ae8ce6d4b/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9e/e7/c1/9ee7c103-46d9-0a8c-c082-5cef5c787c53/mzaf_8547126683433496086.plus.aac.p.m4a
Taanu Nenu,Vijay Prakash,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/e8/2a/c8/e82ac8b3-c3cb-93b0-b985-89d879a6cadb/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ed/22/09/ed2209bb-ee0f-b45b-1e81-af628353d5f4/mzaf_2938128530471300825.plus.aac.p.m4a
Raamam Raaghavam,"Vijay Prakash, Chandana Bala Kalyan & Charu Hariharan",fear,0.4,0.1,110,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/91/85/29/918529f8-5187-19c7-ac4f-983a9c7c5b78/8903431821683_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0c/d6/62/0cd662c8-d1dd-1154-1219-505831dafd32/mzaf_15276127594754426491.plus.aac.p.m4a
Jayaho Janatha,Sukhwinder Singh & Vijay Prakash,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/9e/ce/a2/9ecea24e-bb1a-6af3-40d7-8e4039bcfcb7/8905750024974.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f4/cc/73/f4cc7305-81e8-3ad9-dc48-7ea7fc37b97f/mzaf_11084681158708495696.plus.aac.p.m4a
Hello Rammante,"Vijay Prakash, Devan Ekambaram & D. Burn",fear,0.4,0.1,110,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/72/72/a6/7272a66e-c071-641c-1c88-8f2495d18d4e/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/63/a9/87/63a98767-bc89-7532-8ed4-845d175234c9/mzaf_12917640697906480425.plus.aac.p.m4a
Hosanna,"A.R. Rahman, Vijay Prakash, Blaaze & Suzanne D'Mello",love,0.4,0.8,95,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e7/a7/d3/e7a7d310-63cd-89ff-e536-6e80d9c695e7/884977467253.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/46/37/f8/4637f8f9-8dcf-072e-6e0c-0c18b11bf2c0/mzaf_17623001305478716000.plus.aac.p.m4a
Salam Rocky Bhai (Telugu),"Vijay Prakash, Shri Krishna, Lokeshwar, Arun, Adithya, Ganta, Santhosh, Mohan, H. Shreenivas & Vijay Urs",relaxed,0.3,0.5,80,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/94/45/ff/9445ff34-65d4-0fe6-e76b-2f3c21ca8a59/8905936011347.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/c8/26/14/c826146b-f974-5bb7-9c08-3ff50601f560/mzaf_5878612380581730546.plus.aac.p.m4a
DJ,Vijay Prakash,disgust,0.5,0.2,90,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music117/v4/4f/f3/36/4ff33640-03e6-f00c-8725-8dd639f009ca/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/34/ff/28/34ff28fb-1bfb-72b6-31f5-49fa3c0aa7f9/mzaf_17403593048641086711.plus.aac.p.m4a
Chirunavve Visirave,Vijay Prakash,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/17/fc/ae/17fcaecd-7cbb-3c44-fa67-5ce15fbf00c2/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fd/f7/29/fdf7295a-03e4-2881-39d2-fd2868857a81/mzaf_4889586531943304036.plus.aac.p.m4a
Idhe Kadha Nee Katha,Vijay Prakash,motivated,0.9,0.7,140,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/dc/52/34/dc5234c0-2fff-24ed-5089-4b92f1e018b0/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/88/c4/73/88c47312-a833-4538-bb55-324b0d57fd63/mzaf_8179534688958145294.plus.aac.p.m4a
Neelo Valapu,Vijay Prakash & Shreya Ghoshal,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/59/f8/20/59f82009-02e4-63ac-775a-c682e2b349d6/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/33/2e/e6/332ee67f-d8f2-0fdd-3f11-45aa3bc5cc5f/mzaf_13801881053867991772.plus.aac.p.m4a
Chori Choriye,Vijay Prakash & Anjana Sowmya,relaxed,0.3,0.5,80,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/21/87/44/21874461-51b5-4449-5bd3-531fe4edf9ac/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b1/70/a3/b170a35e-08c5-2a76-b658-cafeefed2431/mzaf_15233738044840867897.plus.aac.p.m4a
Salaam Rocky Bhai,"Vijay Prakash, Mohan Krishna, Santhosh Venky, Renjith Unni, Balraj Jagadeesh Kumar, Deepesh A K, H.S. Srinivasa Murthy, Vijay Urs, Abhishek Chaithra Soman, Chethan Naik & Madhwesh Bharadwaj",fear,0.4,0.1,110,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/8b/9b/29/8b9b29ac-d04c-40b0-4029-30e140bab0b2/8902894360623_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/e4/19/54/e41954bf-613a-3679-21f7-e7eb1b7f8de2/mzaf_7496467492297002921.plus.aac.p.m4a
Om Shiva Hom,Vijay Prakash & Vaalee,love,0.4,0.8,95,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/4a/00/8b/4a008bc7-ea86-7a44-282d-f53bdd6eaa6c/193483825908.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/89/b2/a3/89b2a32d-3395-06c7-e57f-10d464b8c88b/mzaf_14663802873247660747.plus.aac.p.m4a
Power Star,"A.R. Rahman, Vijay Prakash & Tanvi Shah",anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/23/7c/ad/237caddf-700f-d3d1-4394-5fb82cf09b48/884977685046.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/8e/24/44/8e2444a3-f350-1266-dbc8-d8cd8e2a0220/mzaf_1058960291308852218.plus.aac.p.m4a
Kandhon Se Milte Hain Kandhe,"Shankar Mahadevan, Sonu Nigam, Hariharan, Kunal Ganjawala, Roop Kumar Rathod, Shankar Ehsaan Loy & Vijay Prakash",surprise,0.8,0.6,130,Hindi,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/41/81/c3/4181c3fc-4d54-c26b-2c8c-58746c112121/884977585810.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/55/87/f6/5587f667-4fde-ec5c-df5d-33133a8ca335/mzaf_12807623195945782534.plus.aac.p.m4a
Yellae Lama,"Vijay Prakash, Karthik, Harris Jayaraj, Rita & Shalini Singh",motivated,0.9,0.7,140,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/e2/a6/98/e2a69816-974a-1249-62e3-a5903e2a40fb/886443217362.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/4c/7b/e4/4c7be42f-cefa-6a23-dbd3-20e401b35e80/mzaf_16701919681776205925.plus.aac.p.m4a
"Hey Minnale (From ""Amaran"")","Haricharan, Shweta Mohan, G.V. Prakash Kumar & Karthik Netha",fear,0.4,0.1,110,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/14/42/d0/1442d02e-1d78-b997-d6fa-3be56a4a9fac/198846526584.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/df/1b/50/df1b5016-b403-60d3-b649-0a271705a88e/mzaf_14079042277385976809.plus.aac.p.m4a
"Ay Pilla (From ""Love Story"")",Haricharan & Pawan Ch,happiness,0.8,0.8,120,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/5b/fb/65/5bfb6522-8592-8884-6ed4-54219b841305/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/42/58/34/425834d8-3abb-d6d8-1371-b087bbbd6af9/mzaf_16765080174863500283.plus.aac.p.m4a
Thalachi Thalachi,Haricharan,relaxed,0.3,0.5,80,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/e3/9e/bf/e39ebf5b-578e-ad4e-2306-704d84fa6f12/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/89/8c/98/898c9850-7edc-bf51-88d2-b7606446541f/mzaf_11964812210232479827.plus.aac.p.m4a
Oke Oka Jeevitham,Haricharan,happiness,0.8,0.8,120,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/ea/95/30/ea953082-767e-73e9-9a9e-d572fc00b4e1/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f2/c2/0d/f2c20d8c-f80f-632f-4db3-0a378d6e7fce/mzaf_6894019656095201066.plus.aac.p.m4a
Bang Bang,Haricharan,anger,0.9,0.2,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/5d/2a/c3/5d2ac359-40be-87be-948e-a68610126eb0/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/72/83/f3/7283f379-b605-2419-f0e8-50c204111b83/mzaf_5652010696292894338.plus.aac.p.m4a
O Cheli Thaara,Haricharan,surprise,0.8,0.6,130,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/d6/6a/06/d66a068b-1b62-35d4-6e24-6109bebc8fb0/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/dd/95/05/dd95059e-1d37-6fdb-173e-d67fe7817158/mzaf_17089243799139132750.plus.aac.p.m4a
Saripovu,Haricharan,happiness,0.8,0.8,120,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c3/21/30/c32130fa-79dc-7889-9a2e-78020cf08d9c/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/df/e5/63/dfe5636c-a516-8248-ac2b-1cd382482113/mzaf_12399135857474702202.plus.aac.p.m4a
Hamsaro,"A.R. Rahman, Arjun Chandy, Haricharan & Jonita Gandhi",relaxed,0.3,0.5,80,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d7/70/04/d770044b-b07f-04f7-40e3-49d04728eba8/886446427034.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/74/21/24/74212423-dfad-a882-9a2d-9c1e0ac51a47/mzaf_17871512781212270324.plus.aac.p.m4a
Ela Ela Naalo,Haricharan & Shweta Pandit,motivated,0.9,0.7,140,Telugu,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/92/23/43/922343c4-13c0-58ce-4cc2-910f6eb7c1b3/cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7d/22/aa/7d22aa96-4319-ff01-a2f9-647c11de0f9d/mzaf_2167831568053471861.plus.aac.p.m4a
